,x,y,name,area,url,title,abstract,index
1430,-0.0092,0.0755,SNOWMASS21-RF5_RF0_C_Wu-120,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF5_RF0_C_Wu-120.pdf,Snowmass2021 - Letter of Interest Possibility of Search for Bound µ− → e−a Decay,": The upcoming µ → e conversion experiments would open a new window to search for a light neutral invisible particle a in a bound µ− → e− a decay. The particle a can be an axion-like particle (ALP), familon, or majoron with lepton flavour violating coupling to leptons. With a large number of muons available in these µ → e conversion experiments, the search for bound µ− → e− a decays will receive huge statistical advantage, providing great discovery potential to probe new physics beyond the Standard Model (SM). From our preliminary studies, with the data corresponding to the",1430
1431,-0.0319,-0.0319,SNOWMASS21-RF5_RF0_E._Craig_Dukes-060,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF5_RF0_E._Craig_Dukes-060.pdf,An Enhanced Cosmic Ray Veto Detector for Mu2e-II,"an increase in muon intensity by a factor of three in concert with an increase of a factor of three in the integrated live time [6]. The Mu2e detector is surrounded by a large-area cosmic-ray veto (CRV) which identifies cosmic-ray muons and vetoes conversion-like events (in the offline analysis) found in coincidence with track-stubs found in the CRV. The detector consists of four layers of rectangular scintillating counters, each 50 mm wide by 20 mm thick, and with lengths ranging from 1 to 7 meters. The counters are outfitted with wavelength-shifting fibers placed in channels embedded in the scintillator extrusions,",1431
1432,-0.0631,-0.0049,SNOWMASS21-RF5_RF0_Frank_Porter-106,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF5_RF0_Frank_Porter-106.pdf,"K. Byrum,1 Y. Oksuzian,1 P. Winter,1 J. Miller,2 N. H. Tran,2 J. Mott,3 D. Denisov,4 W. J. Marciano,4","K. Byrum,1 Y. Oksuzian,1 P. Winter,1 J. Miller,2 N. H. Tran,2 J. Mott,3 D. Denisov,4 W. J. Marciano,4 R. Bonventreb ,5 D. N. Brownb ,5 A. W. J. Edmondsb ,5 Yu. G. Kolomenskyab ,5 K. Harrig,6 E. Prebys,6 L. Borrel,7 B. Echenard,7 D. G. Hitlin,7 C. Hu,7 D. X. Lin,7 S. Middleton,7 J. Oyang,7 F. C. Porter† ,7 L. Zhang,7 R.-Y. Zhu,7 R. Szafron,8 K. Badgley,9 R. H. Bernstein,9 B. C. K. Casey,9 R. Culbertson,9 G. Drake,9 A. Gaponenko,9 H. D. Glass,9 D. Glenzinski,9 L. Goodenough,9 A. Hocker,9 M. Kargiantoulakis,9 B. Kiburg,9 R. K. Kutschke,9 P. A. Murat,9 D. Neuffer,9",1432
1433,-0.0267,-0.0073,SNOWMASS21-RF5_RF0_Kevin_Lynch-087,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF5_RF0_Kevin_Lynch-087.pdf,Considerations for a Mu2e-II Stopping Target Monitor,"ent conversion of a negative muon into an electron in termine the number of nuclear captures by counting the the Coulomb field of a nucleus, with a four-order-of- number of characteristic gamma emissions and multiply- magnitude sensitivity improvement over the current ex- ing by well known factors. clusion bounds. The proposed Mu2e-II experiment [2, 3] The Mu2e STM was conceived to measure a number will improve the sensitivity to this channel by another of these emission lines from the 27 Al: one to two orders of magnitude. To achieve this goal 1. a 347 keV emission from the 2p →",1433
1434,-0.0665,0.0301,SNOWMASS21-RF5_RF0_MEGII-062,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF5_RF0_MEGII-062.pdf,The MEG II experiment and its future developments,"This letter of interest describes the goal of the MEG II experiment and the possibility for future experi- ments after MEG II. The MEG II experiment is currently under preparation for starting physics run in 2021 to look for new physics beyond the SM using charged lepton flavor violating muon decay, µ+ → e+ γ. This experiment utilizes the world most intense continuous (DC) muon beam at PSI. PSI has a project to improve the muon beam intensity up to 1010 µ+ /s called HiMB (high intensity muon beam). Future developments to make maximum use of the HiMB will also",1434
1435,0.0038,0.1115,SNOWMASS21-RF5_RF0_SophieMiddleton-025,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF5_RF0_SophieMiddleton-025.pdf,"D. Ambrose,1 L. Borrel,2 A. Edmonds,3 M. T. Hedges,4 C. Kampa,5","sensitivity to a wide range of possible new physics models and will explore effective mass scales up to 104 TeV/c2 , well beyond what can be directly accessed at the LHC or any foreseeable future collider. The Mu2e experiment can also provide complementary information regarding the Majorana nature of neutrinos. A search for µ− → e+ , i.e., µ− + N (Z, A) → e+ + N (Z − 2, A), can be conducted in parallel to the primary search. This conversion violates both lepton number (∆L = 2) and lepton flavor conservation, and can only proceed if neutrinos are",1435
1436,-0.0334,0.0425,SNOWMASS21-RF5_RF0_Tassielli-067,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF5_RF0_Tassielli-067.pdf,A new experiment for the µ → eγ search,"arises from the accidental coincidence in the same time window of a photon and positron originating from different muon decays. A next generation of experiments at future high intensity muon facilities [9–11] could further improve the µ+ → e+ γ sensitivity by several orders of magnitude. However, no experimental concept beyond MEG-II have been proposed so far. The factors limiting the search of µ → eγ decays have been studied in Ref. [12]. The overall performance of the MEG-II tracking system, a signal reconstruction efficiency of ∼ 70%, a momentum resolution of ∼110 keV/c and an angular resolution of ∼5",1436
1437,-0.0173,0.0449,SNOWMASS21-RF5_RF4-108,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF5_RF4-108.pdf,SnowMass2021 - Letter of Interest Search for Muon to Positron Conversion in µ− → e−,": The feasibility of searching for muon to positron (µ− → e+ ) conversion in a muonic atom by utilizing the current µ− → e− conversion experiments, such as COMET and Mu2e, are discussed. The muon target made of aluminum, which will be employed in these experiments to search for µ− → e− conversion, may not be optimal for µ− → e+ conversion. New muon target materials such as sulfur, titanium and calcium are proposed, based on the consideration of the separation of the signals from backgrounds of radiative muon capture. The expected experimental sensitivities for µ− → e+ conversion",1437
1438,-0.0077,0.0603,SNOWMASS21-RF5_RF6-006,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF5_RF6-006.pdf,Letter of Interest: physics potential with MEGII-fwd,": A new experimental setup for MEG II, the MEGII-fwd, with a forward calorime- ter placed downstream from the muon stopping target could be used to search for light particles a in µ → ea decays. Generic examples of such new particles are lepton flavor violating (LFV) axion-like particles (ALPs), which can be motivated by solutions to the Strong CP Problem, the observed Dark Matter abundance and/or the Standard Model (SM) Flavor Puzzle. The chiral structure of ALP couplings to leptons is model-dependent, with MEGII-fwd maximally sensitive to LFV ALPs that have nonzero couplings to right- handed leptons. The experimental",1438
1439,0.1472,-0.0516,SNOWMASS21-RF6_RF0-007,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF6_RF0-007.pdf,The massless dark photon as a benchmark model,"In this LOI, after briefly recalling the difference between the massive and the massless case, we explain why we think that the massless dark photon provides an interesting benchmark model in the search for a dark sector. We review the main constraints of the parameters of the model and discuss what are the most promising experiments and their discovery potential. 1 et us briefly recall how the two kinds, massless and massive, of dark photons arise. The L most general kinetic part of the Lagragian of two 𝑈 (1)𝑎 and 𝑈 (1)𝑏 gauge bosons is 1 1 𝜀 0 =",1439
1440,0.0563,0.0405,SNOWMASS21-RF6_RF0-011,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF6_RF0-011.pdf,Dark sector searches at the CERN high-intensity kaon beam,"CERN hosts the NA62 kaon physics experiment, whose primary purpose is the precise measurement of the rare decay K + → π + ν ν̄. The experiment took data for this measurement in 2016–18, and will soon restart for the period 2021–24. Longer term plans for kaon physics experiments at CERN involve a high- intensity facility operating with K + and KL beams. This includes the proposed KLEVER experiment to measure the ultra-rare decay KL → π 0 ν ν̄ [1]. For details of these future plans, we refer to the Snowmass input [2] for a high-intensity kaon facility at",1440
1441,0.1086,0.0268,SNOWMASS21-RF6_RF0-028,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF6_RF0-028.pdf,Dark sector studies at Belle II,": Belle II will collect 50 ab−1 of data at the SuperKEKB e+ e− collider over the next decade. This large data set—a factor of 50 greater than the original Belle experiment—will enable Belle II to undertake world-leading searches relevant to a wide range of dark sector models. 2 The large dataset and clean e+ e− environment, combined with a trigger designed to have high efficiency for events with a small number of particles in the final state, will enable Belle II to undertake many new physics searches inspired by dark sector models. In some cases, these are updates of",1441
1442,0.0045,0.0862,SNOWMASS21-RF6_RF0-034,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF6_RF0-034.pdf,Probing the Dark Sector at Kaon Factories,"Measurements of rare kaon branching ratios are crucial probes of light dark sectors, and are set to be improved by the currently running kaon experiments NA62 and KOTO, and in future by KLEVER. In this letter we summarize the status of searches for kaon decays to light dark sectors, and discuss the experimental challenges and opportunities. 1 Introduction. Kaon factories are promising experiments to probe new physics beyond the standard model (BSM). Precision measurements of rare kaon decays are among the most powerful probes of heavy new physics, in which case the modifications of the kaon branching ratios can be",1442
1443,0.133,-0.0298,SNOWMASS21-RF6_RF0-112,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF6_RF0-112.pdf,Snowmass2021 - Letter of Interest Photon-beam experiments and new light physics,": (maximum 200 words) Current and future photon-beam experiments, with their unprecedented beam intensities, provide a unique opportunity to explore MeV/c2 to GeV/c2 new light particles that couple feebly to the Standard Model. The new particles can be produced through the scatterings between the beam photons and the target 0 nucleons or electrons via Primakoff or Compton-like processes, or the decays of η ( ) mesons. To reach the discovery potential of the experiments, it is necessary to understand better the Standard Model backgrounds for the experimental energy range. Techniques such as measuring polarization observable with a polarized target can",1443
1444,0.2404,-0.1312,SNOWMASS21-RF6_RF0-EF10_EF0-CF1_CF0_Andrew_Whitbeck-104,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF6_RF0-EF10_EF0-CF1_CF0_Andrew_Whitbeck-104.pdf,Letter of Interest for the Light Dark Matter eXperiment,"The interactions necessary for DM to thermalize with SM particles also imply that DM production at current accelerator facilities is possible up to roughly 1 TeV masses. The sub-GeV region of this parameter space is well-motivated and a critical piece for a comprehensive test of the thermal-relic hypothesis. Details of relevant dark matter models and recent reviews can be found in [1–6]. Fixed-target experiments offer a powerful tool for testing the sub-GeV parameter space. At fixed-target experiments, it is natural to express the relevant strengths of SM-DM interactions in terms of the dimensionless variable y = 2 αD (mχ /mA0",1444
1445,0.1063,-0.0235,SNOWMASS21-RF6_RF0-EF10_EF0-CF1_CF0_Andrew_Whitbeck-111,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF6_RF0-EF10_EF0-CF1_CF0_Andrew_Whitbeck-111.pdf,2 Letter of Interest for the Muon Missing Momentum experiment,"14 to target light DM have mainly focused on electron interactions with the dark sector either with 15 e+ e− colliders, electron fixed-target experiments, or electron recoil measurements [3]. However, 16 well-motivated theoretical models provide hints that SM-DM interactions may be mediated by 17 muon-philic forces such as gauged U (1)Lµ −Lτ vector bosons. Furthermore, the nearly 4σ dis- 18 crepancy between the predicted and measured value of (g − 2)µ [4, 5] supports the existence of 19 new states that may preferentially couple to higher generations of leptons. A common proposal to 20 explain the measurement of (g −",1445
1446,0.3416,0.1128,SNOWMASS21-RF6_RF0-NF2_NF3-AF2_AF5-099,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF6_RF0-NF2_NF3-AF2_AF5-099.pdf,Fixed-Target Searches for New Physics with O(1 GeV) Proton Beams at Fermi,"mid 2020s creates an attractive opportunity to build such but with an upgrade path allowing for future operation in a dedicated beam dump facility at Fermilab. A unique the GeV range. The storage ring would initially provide feature of this Fermilab beam dump facility is that it can 100 kW of beam power, limited by stripping foil heating, be optimized from the ground up for HEP. Thus, rela- and have a O(10−5 ) duty factor. Upgrading the beam en- tive to spallation neutron facilities dedicated to neutron ergy to 1 GeV would allow for a factor of ∼1.3 increase physics",1446
1447,0.2908,0.0803,SNOWMASS21-RF6_RF0-NF3_NF0-AF5_AF0-084,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF6_RF0-NF3_NF0-AF5_AF0-084.pdf,Fixed-Target Searches for New Physics with O(10 GeV) Proton Beams,"Proton beam dumps are prolific sources of mesons enabling a powerful technique to search for vector mediator coupling of dark matter to neutral pion and higher mass meson decays. In the next five years the PIP-II linac will be delivering up to 1 MW of proton power to the FNAL campus. This includes significant increase of power to the Booster Neutrino Beamline (BNB) which delivers 8 GeV protons to the Short Baseline Neutrino (SBN) detectors. By building a new dedicated beam dump target station, and using the SBN detectors, a greater than an order of magnitude increase in search sensitively",1447
1448,0.1619,-0.0846,SNOWMASS21-RF6_RF0_BDX-076,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF6_RF0_BDX-076.pdf,Beam Dump eXperiments with electron beams,"(or more) dark sector states the dark photon can couple to the If the dark and visible matter have sufficiently large inter- dark sector states off-diagonally. This latter scenario can lead actions to achieve thermal equilibrium during the early uni- to distinct signatures, for which beam-dump experiments are verse, the resulting DM abundance greatly exceeds the ob- especially suited. served density in the universe today; thus, a thermal origin In the paradigm of a thermal origin for DM, it would have requires a sufficient DM annihilation rate to deplete this ex- acquired its current abundance through direct or indirect an-",1448
1449,0.0456,0.0198,SNOWMASS21-RF6_RF0_KOTO-050,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF6_RF0_KOTO-050.pdf,Dark Sector studies with KOTO,"In recent years, the Dark world has been explored in high energy physics by several experiments, and enormous efforts have been made on searching a new type of massive gauge boson, the dark photon (A’)[1]. Theoretically, the dark photon could interact with ordinary particles through direct kinetic mixing with the electromagnetic photon. Conventionally, the experimental results were parametrized into the coupling strength of the dark photon as the function of its mass. However, this parameter space has been tightly constrained with only a little room left, and no sign of existence has been observed so far. This turned our interest",1449
1450,0.0934,-0.0338,SNOWMASS21-RF6_RF0_Luca_Marsicano-074,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF6_RF0_Luca_Marsicano-074.pdf,Light dark matter searches with positrons,"A′ In recent years, a novel hypothesis for the nature of dark (c) matter (DM) has been introduced. It predicts the existence of light dark matter (LDM) particles, with sub-GeV mass, e− interacting with standard model (SM) states through a new Fig. 1. Three different A0 production modes in fixed-target lepton beam experi- force. The simplest such model predicts LDM particles (de- ments: (a) A0 -strahlung in e− /e+ -nucleon scattering; (b) A0 -strahlung in e+ e− noted χ) with masses below 1 GeV, charged under a new annihilation; (c) resonant A0 production in e+ e− annihilation. force and interacting",1450
1451,0.0832,-0.0147,SNOWMASS21-RF6_RF0_Nelson-078,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF6_RF0_Nelson-078.pdf,Snowmass Letter of Interest —Topical Group: RF6,"The Heavy Photon Search (HPS) experiment is designed to search for a new vector boson A0 in the mass range of 20 MeV/c2 to 220 MeV/c2 that kinetically mixes with the Standard Model photon with couplings ε > 10−10 . After short engineering runs in 2015 and 2016, HPS took first physics data in 2019. Future operations in 2021 and beyond are planned, with the potential to discover dark photons in highly-motivated regions of the mass-coupling parameter space. In addition to the minimal Dark Photon, HPS has the ability to search for strongly interacting dark sectors (SIMPs) and potentially also",1451
1452,0.269,-0.0656,SNOWMASS21-RF6_RF0_Nhan_Tran-025,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF6_RF0_Nhan_Tran-025.pdf,Snowmass Letter of Interest: Topic area – RF6,Expanding the mass range and techniques by which we search for dark matter is an important part of the worldwide particle physics program which has been specifically emphasized in the DOE Basic Research Needs for Dark Matter New Initiatives report∗. Accelerator-based searches for dark matter are a uniquely compelling part of this program as a way to both create and detect dark matter in the laboratory and explore the dark sector by searching for mediators and excited dark matter particles. This proposal focuses on developing the DarkQuest experimental concept and related enhancements collectively referred to as LongQuest. DarkQuest is a,1452
1453,0.0376,0.0402,SNOWMASS21-RF6_RF0_Torben_Ferber-020,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF6_RF0_Torben_Ferber-020.pdf,1 RF6-2 Letter of Interest (LOI) for Snowmass 2021: 2 Long-lived particles at Belle II,"1 RF6-2 Letter of Interest (LOI) for Snowmass 2021: 2 Long-lived particles at Belle II 3 S. Dreyer,1 T. Ferber,1, ⇤ A. Filimonova,2 C. Hearty,3, 4 S. Longo,1 4 R. Schäfer,5 M. Tammaro,6, 7 K. Trabelsi,8 S. Westhoﬀ,5, ⇤ and J. Zupan6 1 5 Deutsches Elektronen–Synchrotron, 22607 Hamburg, Germany 2 6 NIKHEF, NL-1098 XG Amsterdam, The Netherlands 3 7 Department of Physics and Astronomy, University of British Columbia, Vancouver, British Columbia V6T 1Z1, Canada 4 8 Institute of Particle Physics (Canada), Victoria, British Columbia V8W 2Y2, Canada 5 9 Institute for Theoretical Physics, Heidelberg University, 69120 Heidelberg, Germany 6 10",1453
1454,0.0012,0.1375,SNOWMASS21-RF6_RF1_Alakabha_Datta-018,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF6_RF1_Alakabha_Datta-018.pdf,Light Mediators and Flavor Anomalies,": Flavor physics offers many opportunities to search for new physics that lies beyond the standard model. This new physics may also resolve the longstanding flavor puzzles of the origins of quark and lepton masses and mixing. Several anomalies in the flavor sector could be hinting at new physics and this new physics could be light. We discuss light new physics solutions to the flavor puzzles and suggest some future research directions. 1 Introduction The standard model (SM) of particle physics is not a complete theory, and the goal of the particle physics community is to find the new physics",1454
1455,-0.0014,0.1314,SNOWMASS21-RF6_RF2_Sean_Tulin-117,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF6_RF2_Sean_Tulin-117.pdf,Searching for new light hidden particles with η and η 0 mesons,"Searching for new light hidden particles with η and η 0 mesons Snowmass 2021: Letter of Interest Sean Tulin,1, ∗ Corrado Gatto,2 and Bastian Kubis3 1 Department of Physics and Astronomy, York University, Canada 2 Istituto Nazionale di Fisica Nucleare – Sezione di Napoli, Italy, and Northern Illinois University, USA 3 Helmholtz-Institut für Strahlen- und Kernphysik (Theorie) and Bethe Center for Theoretical Physics, Universität Bonn, Germany ∗ Electronic address: stulin@yorku.ca 2 We present an overview of the opportunities for η, η 0 meson factories to discover new light hidden particles beyond the Standard Model (SM). This is not part the",1455
1456,0.1265,0.0309,SNOWMASS21-RF6_RF3_Joshua_Barrow-115,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF6_RF3_Joshua_Barrow-115.pdf,Searches for Transformations of Neutrons to,"Neutron transformations into sterile neutrons provide a unique and comparatively unexplored portal onto a dark sector, an ap- parent necessity to explain astronomical observations. Sterile neutron transformations have been proposed as an experimental signature for a rich dark sector candidate, mirror matter. Dark sectors also offer a compelling explanation of many anomalies across fundamental physics, such as the neutron lifetime anomaly. An experimental program to search for these transformations is underway using Basic Energy Science neutron scattering facilities at Oak Ridge National Laboratory (ORNL): the High Flux Isotope Reactor and Spallation Neutron Source. A decadal program of searches has also",1456
1457,-0.1298,0.181,SNOWMASS21-RF6_RF4-EF3_EF4_Mogens_Dam-119,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF6_RF4-EF3_EF4_Mogens_Dam-119.pdf,Snowmass2021 - Letter of Interest Charged Lepton Flavour Violation at the FCC-ee,": The FCC-ee is a frontier Higgs, Top, Electroweak, and Flavour factory. It will be operated in a 100-km circular tunnel built in the CERN area, and will serve as the first step of the FCC integrated programme towards ≥ 100 TeV proton-proton collisions in the same infrastructure [1]. With its huge luminosity at Z-pole energies, unrivalled samples of 5 × 1012 Z-decays will be produced at multiple interaction points. This opens up the possibility for very sensitive tests of charged lepton flavour violating (cLFV) processes in Z decays as well as in τ decays. For the Z-decay searches, where",1457
1458,-0.0616,0.0116,SNOWMASS21-RF7_RF0-081,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF7_RF0-081.pdf,Need for amplitude analysis in the discovery of new hadrons,"This would provide insights into the nature of exotic resonances and the inner workings of QCD in the nonperturbative regime. However, a comprehensive and consistent picture of this sector of the spectrum is still missing. Many of these resonance candidates have been seen in just a single production and decay channel. The analyses at lepton colliders have been limited by statistics so far. Moreover, measurements often face complications due to the presence of multibody final states, which makes a model-independent determination of an exotic candidate difficult. Despite tremendous progresses in understanding gauge theories, an analytic solution of QCD in the",1458
1459,-0.0616,0.0832,SNOWMASS21-RF7_RF0-082,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF7_RF0-082.pdf,Hadron-hadron spectroscopy,"Discoveries of many narrow states near meson-meson (e.g. X(3872), Zc±,0 and Zb±,0 ) and meson-baryon (Pc± ) thresholds among heavy-quark hadrons hint at the impor- tance of hadron-hadron interactions beyond nuclear structures. Such interactions can possibly create deuteron-like bound (“molecular”) or virtual states. Proximity of hadron-hadron thresholds can also impact conventional q q̄ meson and qqq baryon spectra and their properties. Coupled-channel cusps or triangle diagrams can lead to mass structures without poles in reaction amplitude. There is a rich literature on these subjects, yet little consensus on how to interpret the observations and what to expect in the future.",1459
1460,-0.1072,0.0933,SNOWMASS21-RF7_RF0-090,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF7_RF0-090.pdf,Letter of Interest: Hadron Spectroscopy,"Recent observations in heavy-quark spectroscopy have provided numerous candi- dates for hadronic resonances which are exotic in nature. The Electron Ion Collider (EIC) has the potential to produce such resonances in photoproduction reactions, which would confirm the observations in previous experiments and provide complementary insight into their composition. This opportunity has inspired recent work on theoretical models for exclusive production of so-called XY Z states in electron-hadron collisions as well as detector simulations to meet the requirements of such a program at the EIC. Considerable progress in hadron spectroscopy has been made in recent years through many unexpected observations in",1460
1461,-0.0758,0.0591,SNOWMASS21-RF7_RF0-120,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF7_RF0-120.pdf,XYZP spectroscopy at a charm photoproduction factory,"photoproduction is especially appealing since many of the XYZP states could be produced directly and observed decaying to relatively simple final states, eliminating some of the kinematical effects. Furthermore, one can use the polarization of beam and target to achieve a precise separation of the various production mechanisms, which is not possible, for example, at hadron colliders. Another advantage is that one can scan different center-of-mass energies by detecting the scattered electron at different angles, while keeping the beam at the nominal energy. This cannot be done by the existing e+ e− τ -charm factories, where one has to tune",1461
1462,-0.0886,0.0697,SNOWMASS21-RF7_RF0-EF6_EF0-083,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF7_RF0-EF6_EF0-083.pdf,Diquark structures in hadron spectroscopy,"The concept of diquark attraction is well grounded in QCD. Yet experimental evi- dence for diquarks has been at best elusive for many decades. Experimentally, we appear to be on the verge of a tipping point. In the next decade, experiments at hadron and lepton colliders are likely to provide much more unambiguous evidence for exotic hadrons and conventional baryons made out of diquarks. We propose to study experimental and theoretical directions of this now rapidly advancing research field. The concept of a diquark is almost as old as the quark model, and actually predates QCD [1]. QCD as a",1462
1463,-0.0989,0.0711,SNOWMASS21-RF7_RF0-TF5_TF4-052,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF7_RF0-TF5_TF4-052.pdf,Letter of interest for Hadron Spectroscopy with Lattice QCD,": Most of the open questions in hadron spectroscopy are related to hadronic resonances and exotic hadrons. Experiments discovered many hadrons with exotic min- imal quark content q̄ q̄qq or q̄qqqq, but all of those decay strongly via one or multiple decay-channels. This presents a challenge for their rigorous theoretical study based on first-principles Quantum ChromoDynamics on the lattice. Several important problems in this respect have already been solved. We propose to study some challenges by the lattice and analytical methods that would help to resolve the nature of these interesting hadronic states. Some initial thoughts are listed. 1 Contact",1463
1464,-0.0671,0.0269,SNOWMASS21-RF7_RF0_Dobbs-079,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF7_RF0_Dobbs-079.pdf,Letter of Interest: Hadron Spectroscopy with the GlueX,"The primary goal of the GlueX Experiment is the search for mesons in which the confining gluonic field is excited, the so-called hybrid mesons, the identification of which would yield new insight into non- perturbative QCD and the contribution of gluonic fields to the hadron spectrum. The photoproduction data that is being acquired is of unprecedented statistics and quality, and will allow the study of many aspects of hadron spectroscopy. The currently planned GlueX program is expected to run through 2025, and opportunities for the future experimental program are being developed. The GlueX Collaboration will contribute a description of our",1464
1465,-0.0844,0.0886,SNOWMASS21-RF7_RF0_Fulsom-062,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF7_RF0_Fulsom-062.pdf,Hadron Spectroscopy at Belle II,": The Belle II experiment at the SuperKEKB energy-asymmetric e+ e− collider is a substantial upgrade of the B factory facility at KEK in Tsukuba, Japan. It aims to record a factor of 50 times more data than its predecessor, to be collected over the course of the next 10 years. Belle II is uniquely capable of studying topics in hadronic spectroscopy, including conventional mesons, baryons, quarkonia, and so-called “XYZ” particles: heavy exotic hadrons consisting of more than three quarks. This Letter of Interest briefly summarizes the capabilities of the Belle II experiment in this area. 2 Quantum Chromodynamics (QCD)",1465
1466,-0.0861,0.1897,SNOWMASS21-RF7_RF1_STCF-013,RF,https://www.snowmass21.org/docs/files/summaries/RF/SNOWMASS21-RF7_RF1_STCF-013.pdf,Snowmass2021 - Letter of Interest [Physics Potential of a Super tau-Charm Facility,": We present the physics potential of a Super tau-Charm Facility (STCF), a state-of-the-art 4π- solid-angle particle detector operating at a high luminosity (> 0.5 × 1035 cm−2 s−1 ) e+ e− collider that spans the 2 ∼ 7 GeV center-of-mass energy range. The energy region covers the pair production thresh- olds for τ -leptons, charmed mesons & baryons, and all of the strange hyperons. Huge samples of XYZ, J/ψ, D+ , Ds+ , and Λ+ c decays could be used to make precision measurements of the properties of XYZ particles, search for new ones, and study their rare decays;",1466
1467,-0.0811,-0.1169,SNOWMASS21-TF0_TF0_Nathan_Wiebe-018,TF,https://www.snowmass21.org/docs/files/summaries/TF/SNOWMASS21-TF0_TF0_Nathan_Wiebe-018.pdf,Simulating Quantum Field Theories using Quantum Computers,"I would like to interact and collaborate with physicists at Snowmass surrounding the question of how effectively quantum computers can simulate quantum field theory. Recently, my collaborators and I have provided what we believe to be the first scalable simulation methods for simulating the Schwinger model which models electrodynamics in 1+1D and is a toy model for QCD. The results that we found were surprising in that the unbounded nature of the gauge fields in these models rendered the best quantum simulation algorithms somewhat impotent in these cases. Ideally I would like to discuss this work and followups with other",1467
1468,-0.1017,-0.0706,SNOWMASS21-TF1-001,TF,https://www.snowmass21.org/docs/files/summaries/TF/SNOWMASS21-TF1-001.pdf,Understanding the Fully Non-Perturbative Strong-Field Regime of QED,": Although perturbative QED with small background fields is well-understood and well-tested, there is much less understanding of QED in the regime of strong fields. At the Schwinger critical field, Ec = m2 c3 /e~ ∼ 1018 V/m, the vacuum becomes unstable to pair production. For stronger fields, such that α(E/Ec )2/3 > 1, QED perturbation theory breaks down. These regimes are relevant to environments found in high-energy astrophysics and to physics in the collisions of high-energy electron and heavy ion beams. We plan to investigate problems in beam simulation and basic QED theory related to QED at strong fields,",1468
1469,-0.0523,-0.0693,SNOWMASS21-TF10_TF0-060,TF,https://www.snowmass21.org/docs/files/summaries/TF/SNOWMASS21-TF10_TF0-060.pdf,"Entanglement, Spacetime, and Holography","Much progress has been made in reconstructing aspects of the bulk spacetime theory from the boundary data in the context of AdS/CFT, with significant work focusing on reconstructing operators perturbatively on top of a fixed bulk spacetime geometry, see for example [1] or [2]. Recently, it has also been found that in 4+ dimensional spacetimes the bulk spacetime metric itself can be reconstructed with the knowledge of area variations of minimal bulk dimension-2 surfaces [3]; in 4 dimensions these surfaces are the Ryu-Takayanagi surfaces or Hubeny-Rangamani-Takayanagi surfaces that compute entanglement entropies. In other d > 4 the 2 − d",1469
